cnae,grupo,subgrupo,area_min,area_max,observacao
6810-2/03,nR1,nR1-12,0,350,07.12.03
6810-2/03,nR2,nR2-12,350.01,,07.12.03
6821-8/01,nR1,nR1-12,0,350,07.12.03
6821-8/01,nR2,nR2-12,350.01,,07.12.03
6821-8/02,nR1,nR1-12,0,350,07.12.03
6821-8/02,nR2,nR2-12,350.01,,07.12.03
6822-6/00,nR1,nR1-12,0,350,07.12.03
6822-6/00,nR2,nR2-12,350.01,,07.12.03
6911-7/01,nR1,nR1-12,0,350,07.12.07
6911-7/01,nR2,nR2-12,350.01,,07.12.07
6911-7/02,nR1,nR1-12,0,350,07.12.14
6911-7/02,nR2,nR2-12,350.01,,07.12.14
6911-7/03,nR1,nR1-12,0,350,07.12.04
6911-7/03,nR2,nR2-12,350.01,,07.12.04
6912-5/00,nR2,nR2-11,0,,07.11.01
6920-6/01,nR1,nR1-12,0,350,07.12.07
6920-6/01,nR2,nR2-12,350.01,,07.12.07
6920-6/02,nR1,nR1-12,0,350,07.12.07
6920-6/02,nR2,nR2-12,350.01,,07.12.07
7020-4/00,nR1,nR1-12,0,350,07.12.07
7020-4/00,nR2,nR2-12,350.01,,07.12.07
7111-1/00,nR1,nR1-12,0,350,07.12.07
7111-1/00,nR2,nR2-12,350.01,,07.12.07
7112-0/00,nR1,nR1-12,0,350,07.12.07
7112-0/00,nR2,nR2-12,350.01,,07.12.07
7119-7/01,nR1,nR1-12,0,350,07.12.07
7119-7/01,nR2,nR2-12,350.01,,07.12.07
7119-7/02,nR1,nR1-12,0,350,07.12.07
7119-7/02,nR2,nR2-12,350.01,,07.12.07
7119-7/03,nR1,nR1-12,0,350,07.12.07
7119-7/03,nR2,nR2-12,350.01,,07.12.07
7119-7/04,nR1,nR1-12,0,350,07.12.07
7119-7/04,nR2,nR2-12,350.01,,07.12.07
7119-7/99,nR1,nR1-12,0,350,07.12.07
7119-7/99,nR2,nR2-12,350.01,,07.12.07
7120-1/00,nR2,nR2-09,0,,07.09.11
7210-0/00,nR2,nR2-06,0,,07.06.09
7220-7/00,nR2,nR2-06,0,,07.06.09
7311-4/00,nR1,nR1-12,0,350,07.12.04
7311-4/00,nR2,nR2-12,350.01,,07.12.04
7312-2/00,nR1,nR1-12,0,350,07.12.04
7312-2/00,nR2,nR2-12,350.01,,07.12.04
7319-0/01,nR1,nR1-12,0,1250,07.12.13
7319-0/01,nR2,nR2-12,1250.01,,07.12.13
7319-0/02,nR1,nR1-12,0,350,07.12.04
7319-0/02,nR2,nR2-12,350.01,,07.12.04
7319-0/03,nR1,nR1-12,0,350,07.12.04
7319-0/03,nR2,nR2-12,350.01,,07.12.04
7319-0/04,nR1,nR1-12,0,350,07.12.07
7319-0/04,nR2,nR2-12,350.01,,07.12.07
7319-0/99,nR1,nR1-12,0,350,07.12.04
7319-0/99,nR2,nR2-12,350.01,,07.12.04
7320-3/00,nR1,nR1-12,0,350,07.12.14
7320-3/00,nR2,nR2-12,350.01,,07.12.14
7410-2/02,nR1,nR1-12,0,350,07.12.14
7410-2/02,nR2,nR2-12,350.01,,07.12.14
7410-2/03,nR1,nR1-12,0,350,07.12.14
7410-2/03,nR2,nR2-12,350.01,,07.12.14
7410-2/99,nR1,nR1-12,0,350,07.12.14
7410-2/99,nR2,nR2-12,350.01,,07.12.14
7420-0/01,nR1,nR1-12,0,350,07.12.08
7420-0/01,nR2,nR2-12,350.01,,07.12.08
7420-0/02,nR1,nR1-12,0,350,07.12.08
7420-0/02,nR2,nR2-12,350.01,,07.12.08
7420-0/03,nR1,nR1-12,0,350,07.12.08
7420-0/03,nR2,nR2-12,350.01,,07.12.08
7420-0/04,nR1,nR1-12,0,350,07.12.08
7420-0/04,nR2,nR2-12,350.01,,07.12.08
7420-0/05,nR1,nR1-12,0,350,07.12.08
7420-0/05,nR2,nR2-12,350.01,,07.12.08
7490-1/01,nR1,nR1-12,0,350,07.12.07
7490-1/01,nR2,nR2-12,350.01,,07.12.07
7490-1/02,nR1,nR1-12,0,1250,07.12.13
7490-1/02,nR2,nR2-12,1250.01,,07.12.13
7490-1/03,nR1,nR1-12,0,350,07.12.07
7490-1/03,nR2,nR2-12,350.01,,07.12.07
7490-1/04,nR1,nR1-12,0,350,07.12.04
7490-1/04,nR2,nR2-12,350.01,,07.12.04
7490-1/05,nR1,nR1-12,0,350,07.12.04
7490-1/05,nR2,nR2-12,350.01,,07.12.04
7490-1/99,nR1,nR1-12,0,350,07.12.07
7490-1/99,nR2,nR2-12,350.01,,07.12.07
7500-1/00,nR1,nR1-05,0,500,07.05.02
7500-1/00,nR2,nR2-05,500.01,,07.05.02
7711-0/00,nR1,nR1-08,0,,07.08.01
7719-5/01,nR1,nR1-08,0,,07.08.01
7719-5/02,nR1,nR1-08,0,,07.08.01
7719-5/99,nR1,nR1-08,0,,07.08.01
7721-7/00,nR1,nR1-08,0,500,07.08.06
7721-7/00,nR2,nR2-08,500.01,5000,07.08.06
7721-7/00,nR3,nR3-08,5000.01,,07.08.06
7722-5/00,nR1,nR1-08,0,500,07.08.06
7722-5/00,nR2,nR2-08,500.01,5000,07.08.06
7722-5/00,nR3,nR3-08,5000.01,,07.08.06
7723-3/00,nR1,nR1-08,0,500,07.08.06
7723-3/00,nR2,nR2-08,500.01,5000,07.08.06
7723-3/00,nR3,nR3-08,5000.01,,07.08.06
7729-2/01,nR1,nR1-08,0,500,07.08.06
7729-2/01,nR2,nR2-08,500.01,5000,07.08.06
7729-2/01,nR3,nR3-08,5000.01,,07.08.06
7729-2/02,nR1,nR1-08,0,500,07.08.07
7729-2/02,nR2,nR2-08,500.01,5000,07.08.07
7729-2/02,nR3,nR3-08,5000.01,,07.08.07
7729-2/03,nR1,nR1-08,0,500,07.08.07
7729-2/03,nR2,nR2-08,500.01,5000,07.08.07
7729-2/03,nR3,nR3-08,5000.01,,07.08.07
7729-2/99,nR1,nR1-08,0,500,07.08.06
7729-2/99,nR2,nR2-08,500.01,5000,07.08.06
7729-2/99,nR3,nR3-08,5000.01,,07.08.06
7731-4/00,nR1,nR1-08,0,500,07.08.07
7731-4/00,nR2,nR2-08,500.01,5000,07.08.07
7731-4/00,nR3,nR3-08,5000.01,,07.08.07
7732-2/01,nR1,nR1-08,0,500,07.08.07
7732-2/01,nR2,nR2-08,500.01,5000,07.08.07
7732-2/01,nR3,nR3-08,5000.01,,07.08.07
7732-2/02,nR1,nR1-08,0,500,07.08.07
7732-2/02,nR2,nR2-08,500.01,5000,07.08.07
7732-2/02,nR3,nR3-08,5000.01,,07.08.07
7733-1/00,nR1,nR1-08,0,500,07.08.07
7733-1/00,nR2,nR2-08,500.01,5000,07.08.07
7733-1/00,nR3,nR3-08,5000.01,,07.08.07
7739-0/01,nR1,nR1-08,0,500,07.08.07
7739-0/01,nR2,nR2-08,500.01,5000,07.08.07
7739-0/01,nR3,nR3-08,5000.01,,07.08.07
7739-0/02,nR1,nR1-08,0,500,07.08.07
7739-0/02,nR2,nR2-08,500.01,5000,07.08.07
7739-0/02,nR3,nR3-08,5000.01,,07.08.07
7739-0/03,nR1,nR1-08,0,500,07.08.08
7739-0/03,nR2,nR2-08,500.01,5000,07.08.08
7739-0/03,nR3,nR3-08,5000.01,,07.08.08
7739-0/99,nR1,nR1-08,0,500,07.08.07
7739-0/99,nR2,nR2-08,500.01,5000,07.08.07
7739-0/99,nR3,nR3-08,5000.01,,07.08.07
7740-3/00,nR1,nR1-12,0,1250,07.12.13
7740-3/00,nR2,nR2-12,1250.01,,07.12.13
7810-8/00,nR1,nR1-12,0,350,07.12.04
7810-8/00,nR2,nR2-12,350.01,,07.12.04
7820-5/00,nR1,nR1-12,0,350,07.12.04
7820-5/00,nR2,nR2-12,350.01,,07.12.04
7830-2/00,nR1,nR1-12,0,350,07.12.04
7830-2/00,nR2,nR2-12,350.01,,07.12.04
7911-2/00,nR1,nR1-12,0,350,07.12.04
7911-2/00,nR2,nR2-12,350.01,,07.12.04
7912-1/00,nR1,nR1-12,0,350,07.12.04
7912-1/00,nR2,nR2-12,350.01,,07.12.04
7990-2/00,nR1,nR1-12,0,350,07.12.04
7990-2/00,nR2,nR2-12,350.01,,07.12.04
8011-1/01,nR1,nR1-12,0,350,07.12.14
8011-1/01,nR2,nR2-12,350.01,,07.12.14
8011-1/02,nR1,nR1-12,0,350,07.12.02
8011-1/02,nR2,nR2-12,350.01,,07.12.02
8012-9/00,nR1,nR1-08,0,500,07.08.02
8012-9/00,nR2,nR2-08,500.01,5000,07.08.02
8012-9/00,nR3,nR3-08,5000.01,,07.08.02
8020-0/01,nR1,nR1-12,0,350,07.12.14
8020-0/01,nR2,nR2-12,350.01,,07.12.14
8020-0/02,nR1,nR1-12,0,350,07.12.14
8020-0/02,nR2,nR2-12,350.01,,07.12.14
8030-7/00,nR1,nR1-12,0,350,07.12.14
8030-7/00,nR2,nR2-12,350.01,,07.12.14
8111-7/00,nR1,nR1-12,0,1250,07.12.13
8111-7/00,nR2,nR2-12,1250.01,,07.12.13
8112-5/00,nR1,nR1-12,0,1250,07.12.13
8112-5/00,nR2,nR2-12,1250.01,,07.12.13
8121-4/00,nR1,nR1-12,0,1250,07.12.13
8121-4/00,nR2,nR2-12,1250.01,,07.12.13
8122-2/00,nR1,nR1-09,0,350,07.09.17
8122-2/00,nR2,nR2-09,350.01,,07.09.17
8129-0/00,nR1,nR1-09,0,,07.09.04
8130-3/00,nR1,nR1-09,0,,07.09.04
8211-3/00,nR1,nR1-12,0,1250,07.12.13
8211-3/00,nR2,nR2-12,1250.01,,07.12.13
8219-9/01,nR1,nR1-12,0,350,07.12.09
8219-9/01,nR2,nR2-12,350.01,,07.12.09
8219-9/99,nR1,nR1-12,0,350,07.12.14
8219-9/99,nR2,nR2-12,350.01,,07.12.14
8220-2/00,nR1,nR1-12,0,350,07.12.10
8220-2/00,nR2,nR2-12,350.01,,07.12.10
8230-0/01,nR2,nR2-04,0,,07.04.03
8230-0/02,nR2,nR2-07,0,,07.07.05
8291-1/00,nR1,nR1-12,0,1250,07.12.13
8291-1/00,nR2,nR2-12,1250.01,,07.12.13
8292-0/00,nR1,nR1-09,0,,07.09.07
8299-7/01,nR1,nR1-12,0,350,07.12.14
8299-7/01,nR2,nR2-12,350.01,,07.12.14
8299-7/02,nR1,nR1-12,0,1250,07.12.13
8299-7/02,nR2,nR2-12,1250.01,,07.12.13
8299-7/03,nR1,nR1-09,0,,07.09.07
8299-7/04,nR1,nR1-12,0,350,07.12.14
8299-7/04,nR2,nR2-12,350.01,,07.12.14
8299-7/05,nR1,nR1-12,0,1250,07.12.13
8299-7/05,nR2,nR2-12,1250.01,,07.12.13
8299-7/06,nR1,nR1-12,0,350,07.12.05
8299-7/06,nR2,nR2-12,350.01,,07.12.05
8299-7/07,nR1,nR1-12,0,350,07.12.09
8299-7/07,nR2,nR2-12,350.01,,07.12.09
8299-7/99,nR1,nR1-12,0,1250,07.12.13
8299-7/99,nR2,nR2-12,1250.01,,07.12.13
8411-6/00,nR2,nR2-11,0,,07.11.03
8412-4/00,nR2,nR2-11,0,,07.11.01
8413-2/00,nR2,nR2-11,0,,07.11.01
8421-3/00,nR2,nR2-11,0,,07.11.03
8422-1/00,nR2,nR2-11,0,,07.11.03
8423-0/00,nR2,nR2-11,0,,07.11.03
8424-8/00,nR2,nR2-11,0,,07.11.03
8425-6/00,nR2,nR2-11,0,,07.11.03
8430-2/00,nR2,nR2-11,0,,07.11.03
8511-2/00,nR1,nR1-06,0,,07.06.02
8512-1/00,nR1,nR1-06,0,,07.06.05
8513-9/00,nR1,nR1-06,0,,07.06.05
8520-1/00,nR2,nR2-06,0,,07.06.07
8531-7/00,nR2,nR2-06,0,,07.06.08
8532-5/00,nR2,nR2-06,0,,07.06.09
8533-3/00,nR2,nR2-06,0,,07.06.09
8541-4/00,nR2,nR2-06,0,,07.06.07
8542-2/00,nR2,nR2-06,0,,07.06.08
8550-3/01,nR1,nR1-12,0,1250,07.12.13
8550-3/01,nR2,nR2-12,1250.01,,07.12.13
8550-3/02,nR1,nR1-06,0,350,07.06.12
8550-3/02,nR2,nR2-06,350.01,,07.06.12
8591-1/00,nR1,nR1-06,0,,07.06.03
8592-9/01,nR1,nR1-06,0,,07.06.03
8592-9/02,nR1,nR1-06,0,,07.06.03
8592-9/03,nR1,nR1-06,0,,07.06.03
8592-9/99,nR1,nR1-06,0,,07.06.03
8593-7/00,nR1,nR1-06,0,,07.06.03
8599-6/01,nR1,nR1-06,0,,07.06.06
8599-6/02,nR1,nR1-06,0,,07.06.06
8599-6/03,nR1,nR1-06,0,350,07.06.12
8599-6/03,nR2,nR2-06,350.01,,07.06.12
8599-6/04,nR1,nR1-06,0,350,07.06.12
8599-6/04,nR2,nR2-06,350.01,,07.06.12
8599-6/05,nR2,nR2-06,0,,07.06.10
8599-6/99,nR1,nR1-06,0,350,07.06.12
8599-6/99,nR2,nR2-06,350.01,,07.06.12
8610-1/01,nR1,nR1-05,0,500,07.05.03
8610-1/01,nR2,nR2-05,500.01,,07.05.03
8610-1/02,nR1,nR1-05,0,500,07.05.08
8610-1/02,nR2,nR2-05,500.01,,07.05.08
8621-6/01,nR1,nR1-05,0,500,07.05.05
8621-6/01,nR2,nR2-05,500.01,,07.05.05
8621-6/02,nR1,nR1-05,0,500,07.05.05
8621-6/02,nR2,nR2-05,500.01,,07.05.05
8622-4/00,nR1,nR1-05,0,500,07.05.05
8622-4/00,nR2,nR2-05,500.01,,07.05.05
8630-5/01,nR1,nR1-05,0,500,07.05.03
8630-5/01,nR2,nR2-05,500.01,,07.05.03
8630-5/02,nR1,nR1-05,0,500,07.05.01
8630-5/02,nR2,nR2-05,500.01,,07.05.01
8630-5/03,nR1,nR1-05,0,500,07.05.03
8630-5/03,nR2,nR2-05,500.01,,07.05.03
8630-5/04,nR1,nR1-05,0,500,07.05.02
8630-5/04,nR2,nR2-05,500.01,,07.05.02
8630-5/06,nR1,nR1-05,0,500,07.05.01
8630-5/06,nR2,nR2-05,500.01,,07.05.01
8630-5/07,nR1,nR1-05,0,500,07.05.09
8630-5/07,nR2,nR2-05,500.01,,07.05.09
8630-5/99,nR1,nR1-05,0,500,07.05.09
8630-5/99,nR2,nR2-05,500.01,,07.05.09
8640-2/01,nR1,nR1-05,0,500,07.05.03
8640-2/01,nR2,nR2-05,500.01,,07.05.03
8640-2/02,nR1,nR1-05,0,500,07.05.03
8640-2/02,nR2,nR2-05,500.01,,07.05.03
8640-2/03,nR1,nR1-05,0,500,07.05.09
8640-2/03,nR2,nR2-05,500.01,,07.05.09
8640-2/04,nR1,nR1-05,0,500,07.05.04
8640-2/04,nR2,nR2-05,500.01,,07.05.04
8640-2/05,nR1,nR1-05,0,500,07.05.04
8640-2/05,nR2,nR2-05,500.01,,07.05.04
8640-2/06,nR1,nR1-05,0,500,07.05.04
8640-2/06,nR2,nR2-05,500.01,,07.05.04
8640-2/07,nR1,nR1-05,0,500,07.05.03
8640-2/07,nR2,nR2-05,500.01,,07.05.03
8640-2/08,nR1,nR1-05,0,500,07.05.03
8640-2/08,nR2,nR2-05,500.01,,07.05.03
8640-2/09,nR1,nR1-05,0,500,07.05.03
8640-2/09,nR2,nR2-05,500.01,,07.05.03
8640-2/10,nR1,nR1-05,0,500,07.05.09
8640-2/10,nR2,nR2-05,500.01,,07.05.09
8640-2/11,nR1,nR1-05,0,500,07.05.04
8640-2/11,nR2,nR2-05,500.01,,07.05.04
8640-2/12,nR1,nR1-05,0,500,07.05.01
8640-2/12,nR2,nR2-05,500.01,,07.05.01
8640-2/13,nR1,nR1-05,0,500,07.05.04
8640-2/13,nR2,nR2-05,500.01,,07.05.04
8640-2/14,nR1,nR1-05,0,500,07.05.09
8640-2/14,nR2,nR2-05,500.01,,07.05.09
8640-2/99,nR1,nR1-05,0,500,07.05.03
8640-2/99,nR2,nR2-05,500.01,,07.05.03
8650-0/01,nR1,nR1-05,0,500,07.05.09
8650-0/01,nR2,nR2-05,500.01,,07.05.09
8650-0/02,nR1,nR1-05,0,500,07.05.09
8650-0/02,nR2,nR2-05,500.01,,07.05.09
8650-0/03,nR1,nR1-05,0,500,07.05.02
8650-0/03,nR2,nR2-05,500.01,,07.05.02
8650-0/04,nR1,nR1-05,0,500,07.05.09
8650-0/04,nR2,nR2-05,500.01,,07.05.09
8650-0/05,nR1,nR1-05,0,500,07.05.09
8650-0/05,nR2,nR2-05,500.01,,07.05.09
8650-0/06,nR1,nR1-05,0,500,07.05.09
8650-0/06,nR2,nR2-05,500.01,,07.05.09
8650-0/07,nR1,nR1-05,0,500,07.05.09
8650-0/07,nR2,nR2-05,500.01,,07.05.09
8650-0/99,nR1,nR1-05,0,500,07.05.09
8650-0/99,nR2,nR2-05,500.01,,07.05.09
8660-7/00,nR1,nR1-05,0,500,07.05.09
8660-7/00,nR2,nR2-05,500.01,,07.05.09
8690-9/01,nR1,nR1-05,0,500,07.05.09
8690-9/01,nR2,nR2-05,500.01,,07.05.09
8690-9/02,nR1,nR1-05,0,500,07.05.09
8690-9/02,nR2,nR2-05,500.01,,07.05.09
8690-9/03,nR1,nR1-05,0,500,07.05.09
8690-9/03,nR2,nR2-05,500.01,,07.05.09
8690-9/04,nR1,nR1-05,0,500,07.05.09
8690-9/04,nR2,nR2-05,500.01,,07.05.09
8690-9/99,nR1,nR1-05,0,500,07.05.09
8690-9/99,nR2,nR2-05,500.01,,07.05.09
8711-5/01,nR1,nR1-13,0,,07.13.02
8711-5/02,nR1,nR1-13,0,,07.13.02
8711-5/03,nR1,nR1-05,0,500,07.05.09
8711-5/03,nR2,nR2-05,500.01,,07.05.09
8711-5/04,nR1,nR1-05,0,500,07.05.09
8711-5/04,nR2,nR2-05,500.01,,07.05.09
8711-5/05,nR1,nR1-05,0,500,07.05.09
8711-5/05,nR2,nR2-05,500.01,,07.05.09
8712-3/00,nR1,nR1-05,0,500,07.05.05
8712-3/00,nR2,nR2-05,500.01,,07.05.05
8720-4/01,nR1,nR1-05,0,500,07.05.09
8720-4/01,nR2,nR2-05,500.01,,07.05.09
8720-4/99,nR1,nR1-05,0,500,07.05.09
8720-4/99,nR2,nR2-05,500.01,,07.05.09
8730-1/01,nR2,nR2-06,0,,07.06.11
8730-1/02,nR2,nR2-06,0,,07.06.11
8730-1/99,nR1,nR1-06,0,350,07.06.12
8730-1/99,nR2,nR2-06,350.01,,07.06.12
8800-6/00,nR2,nR2-10,0,,07.10.06
9001-9/01,nR1,nR1-12,0,350,07.12.07
9001-9/01,nR2,nR2-12,350.01,,07.12.07
9001-9/02,nR1,nR1-12,0,350,07.12.07
9001-9/02,nR2,nR2-12,350.01,,07.12.07
9001-9/03,nR1,nR1-12,0,350,07.12.07
9001-9/03,nR2,nR2-12,350.01,,07.12.07
9001-9/04,nR1,nR1-12,0,350,07.12.07
9001-9/04,nR2,nR2-12,350.01,,07.12.07
9001-9/05,nR1,nR1-12,0,350,07.12.07
9001-9/05,nR2,nR2-12,350.01,,07.12.07
9001-9/06,nR1,nR1-12,0,350,07.12.07
9001-9/06,nR2,nR2-12,350.01,,07.12.07
9001-9/99,nR2,nR2-07,0,,07.07.03
9002-7/01,nR1,nR1-12,0,350,07.12.14
9002-7/01,nR2,nR2-12,350.01,,07.12.14
9002-7/02,nR1,nR1-09,0,,07.09.07
9003-5/00,nR2,nR2-07,0,,07.07.03
9101-5/00,nR1,nR1-06,0,,07.06.01
9102-3/01,nR1,nR1-07,0,350,07.07.01
9102-3/01,nR2,nR2-07,350.01,,07.07.01
9102-3/02,nR1,nR1-12,0,350,07.12.07
9102-3/02,nR2,nR2-12,350.01,,07.12.07
9103-1/00,nR3,nR3-14,0,,07.14.20
9200-3/01,nR2,nR2-07,0,,07.07.08
9200-3/02,nR2,nR2-07,0,,07.07.08
9200-3/99,nR2,nR2-07,0,,07.07.08
9311-5/00,nR3,nR3-14,0,,07.14.16
9312-3/00,nR3,nR3-14,0,,07.14.03
9313-1/00,nR1,nR1-12,0,350,07.12.01
9313-1/00,nR2,nR2-12,350.01,,07.12.01
9319-1/01,nR2,nR2-10,0,,07.10.02
9319-1/99,nR2,nR2-07,0,,07.07.06
9321-2/00,nR2,nR2-07,0,,07.07.07
9329-8/01,nR2,nR2-07,0,,07.07.05
9329-8/02,nR2,nR2-07,0,,07.07.04
9329-8/03,nR2,nR2-07,0,,07.07.04
9329-8/04,nR1,nR1-12,0,350,07.12.09
9329-8/04,nR2,nR2-12,350.01,,07.12.09
9329-8/99,nR2,nR2-07,0,,07.07.08
9411-1/00,nR2,nR2-10,0,,07.10.03
9412-0/01,nR2,nR2-10,0,,07.10.04
9412-0/99,nR2,nR2-10,0,,07.10.02
9420-1/00,nR2,nR2-10,0,,07.10.03
9430-8/00,nR1,nR1-10,0,,07.10.01
9491-0/00,nR1,nR1-07,0,600,07.07.02
9491-0/00,nR2,nR2-07,600.01,,07.07.02
9492-8/00,nR2,nR2-10,0,,07.10.05
9493-6/00,nR2,nR2-10,0,,07.10.02
9499-5/00,nR2,nR2-10,0,,07.10.07
9511-8/00,nR1,nR1-09,0,,07.09.06
9512-6/00,nR1,nR1-09,0,,07.09.06
9521-5/00,nR1,nR1-09,0,,07.09.06
9529-1/01,nR1,nR1-09,0,,07.09.06
9529-1/02,nR1,nR1-09,0,,07.09.07
9529-1/03,nR1,nR1-09,0,,07.09.06
9529-1/04,nR1,nR1-09,0,,07.09.06
9529-1/05,nR1,nR1-09,0,,07.09.06
9529-1/06,nR1,nR1-09,0,350,07.09.17
9529-1/06,nR2,nR2-09,350.01,,07.09.17
9529-1/99,nR1,nR1-09,0,350,07.09.17
9529-1/99,nR2,nR2-09,350.01,,07.09.17
9601-7/01,nR1,nR1-09,0,,07.09.03
9601-7/02,nR1,nR1-09,0,,07.09.03
9601-7/03,nR1,nR1-09,0,,07.09.03
9602-5/01,nR1,nR1-12,0,350,07.12.06
9602-5/01,nR2,nR2-12,350.01,,07.12.06
9602-5/02,nR1,nR1-12,0,350,07.12.06
9602-5/02,nR2,nR2-12,350.01,,07.12.06
9603-3/01,nR3,nR3-14,0,,07.14.08
9603-3/02,nR3,nR3-14,0,,07.14.08
9603-3/03,nR3,nR3-14,0,,07.14.08
9603-3/04,nR1,nR1-12,0,350,07.12.14
9603-3/04,nR2,nR2-12,350.01,,07.12.14
9603-3/05,nR1,nR1-12,0,350,07.12.14
9603-3/05,nR2,nR2-12,350.01,,07.12.14
9603-3/99,nR1,nR1-12,0,350,07.12.14
9603-3/99,nR2,nR2-12,350.01,,07.12.14
9609-2/02,nR1,nR1-12,0,350,07.12.14
9609-2/02,nR2,nR2-12,350.01,,07.12.14
9609-2/04,nR1,nR1-12,0,1250,07.12.13
9609-2/04,nR2,nR2-12,1250.01,,07.12.13
9609-2/05,nR1,nR1-12,0,350,07.12.14
9609-2/05,nR2,nR2-12,350.01,,07.12.14
9609-2/06,nR1,nR1-12,0,350,07.12.14
9609-2/06,nR2,nR2-12,350.01,,07.12.14
9609-2/07,nR1,nR1-12,0,350,07.12.02
9609-2/07,nR2,nR2-12,350.01,,07.12.02
9609-2/08,nR1,nR1-12,0,350,07.12.06
9609-2/08,nR2,nR2-12,350.01,,07.12.06
9609-2/99,nR1,nR1-12,0,350,07.12.14
9609-2/99,nR2,nR2-12,350.01,,07.12.14
9700-5/00,nR1,nR1-12,0,350,07.12.14
9700-5/00,nR2,nR2-12,350.01,,07.12.14
